platform,review,rating,engagement,date
Gojek,makin ok,5,0,2026-02-07 00:24:58
Gojek,oke lah,5,0,2026-02-07 00:10:05
Gojek,ok,5,0,2026-02-06 23:27:01
Gojek,sangat memuaskan,5,0,2026-02-06 22:48:55
Gojek,"untuk go pinjam tolong di perbaiki lagi penilaian nya , saya selalu bayar ontime bahkan di lunasi terus sebelum waktu nya tapi limit ga bisa ditarik lagi , info nya limit bisa ditarik berulang ulang , gimana sih",2,1,2026-02-06 22:30:59
Gojek,jelek banget sekarang gojek. harga lebih murah tapi susah nyari driver,1,1,2026-02-06 22:15:50
Gojek,ok banget,5,0,2026-02-06 20:07:21
Gojek,sangat bagus,5,0,2026-02-06 20:03:46
Gojek,bagus aplikasi nya GK ribet,3,0,2026-02-06 19:45:18
Gojek,b aja,4,0,2026-02-06 19:02:20
Gojek,"Makin kesini apk gojek makin buruk dapat driver jauh"" padahal gak hujan, pesan gofood pake ongkir ekstra malah makin lama sering pindah"" driver kapok pake gojek, mau coba pakai Grab saja.",1,0,2026-02-06 18:46:51
Gojek,Gojek Emang Keren Semoga Sukses Selalu 👍,5,0,2026-02-06 18:25:55
Gojek,"segini cukup untuk penilaian driver karena pilih""memakan banyak waktu sekalinya dapet jauh dan terkadang driver tidak bergerak ujung""nya pada minta di cancel!",2,1,2026-02-06 18:06:18
Gojek,pemesanan cepat dan memudahkan perjalanan,5,0,2026-02-06 18:05:03
Gojek,"Smoga sukses n sistem'y di perbaiki & mempermudahkan bwt yg mengunakan aplikasi COUSTUMER. Sedangkan untuk memesan Makanan or Layanan yg lain hrus menunggu Lama untuk mendapatkan Driver. Krn klau memesan Makanan or Layanan yg lain Hrus menunggu lama,yg ada menghabiskan waktu untuk Menunggu pesanan dtang... Krn untuk pesanan ada ESTIMASI Waktu,Sedangkan Di RESTORAN pun hrus menunggu waktu proses pembuatan yg di Pesan. Tolong perbaiki Sistem & Layanan di permudah & Di percepat untuk proses PEMESAN",5,0,2026-02-06 18:01:18
Gojek,bagus aja,5,0,2026-02-06 17:33:40
Gojek,"fitur notesnya merepotkan, biasa ndk pernah salah kirim request menu, skrg request menu klau ndk diperhatikan malah terkirim kedrivernya",1,0,2026-02-06 17:16:06
Gojek,setelah sekian lama ahhh,3,0,2026-02-06 16:56:17
Gojek,"Tidak bisa menemukan alamat tujuan, padahal alamat tujuan jelas dan berlokasi didalam kota, aplikasi sudah diberi izin akses lokasi dan sudah terbaru",1,1,2026-02-06 16:53:34
Gojek,ok,5,0,2026-02-06 16:24:34
Gojek,sangat membantu,5,1,2026-02-06 15:38:57
Gojek,good,5,0,2026-02-06 15:30:38
Gojek,mntp terimakasih,5,0,2026-02-06 15:29:57
Gojek,puas,5,0,2026-02-06 15:29:41
Gojek,berkali-kali update tetap aja gocats dan a+ rewards sering error/nggak bisa dibuka,2,0,2026-02-06 15:26:38
Gojek,akun ga jelas ga bisa cek siapa yang suruh cancel siapa juga yang rating nya di kurangin,1,0,2026-02-06 15:19:56
Gojek,"oi tak paham aku sama Klian,di ksi limit pinjaman tapi gk bisa narek padahal ud ada rek gua,mau pakai rekening lain tak ada,kenapa gk bisa narek sesama walet,jdi binggung aku buat apa ksi kalau tidak bisa di narek",1,0,2026-02-06 15:15:49
Gojek,driver gofood TDK di tanggepi,1,1,2026-02-06 15:13:28
Gojek,mantap,5,0,2026-02-06 14:43:47
Gojek,Sangat membantu bepergian,5,0,2026-02-06 14:37:41
Gojek,"aduh gojek, udah di bayar tapi tetap aja lama, hampir 1 jam menungguu",1,1,2026-02-06 14:17:25
Gojek,sangat membantu,5,0,2026-02-06 14:12:39
Gojek,ok lah,5,0,2026-02-06 14:11:02
Gojek,lumayan,4,0,2026-02-06 14:07:19
Gojek,"semenjak tgl 1 feb udah sulit order,klo dapat pun driver banyak sandiwara alasan jauh jemput",1,1,2026-02-06 14:00:12
Gojek,"Harusnya kalo ga ada driver dlm waktu 15-30 menit orderan gofood otomatis cancel, ini sejam lebih ditambah waktu delay ++ belasan menit... gila aja orang laper disuruh nunggu sejam lebih delay berulang kali tp sistem ga otomatis cancel. Help support juga ga berguna jawabnya cuma customer ga bisa cancel. Amburadul dah!!!",1,48,2026-02-06 13:44:28
Gojek,murah meriah,4,0,2026-02-06 13:42:45
Gojek,"Saya pengguna lama gojek, kenapa apk gojek saya gak bisa di buka",5,0,2026-02-06 13:26:11
Gojek,tolong dong kalau ga dpt driver selama 10 menit bisa cancel ribet nih udah nunggu lama sejam malah ga dpt driver bukan nya apa apa laper cuy mana kalo pesan yang lumayan gde banyak driver yang nolak tolonggg kebijakan nya,3,1,2026-02-06 13:24:00
Gojek,Diskon jarang tdk inovatif bepikirlah sebelum bicara atau update apk apakah yg pakai gojek tdk punya kendaraan? Pasti punya kalo lebih mahal pasti milih kendaraan mereka saldo tdk masuk mahal dibanding grab,1,4,2026-02-06 13:18:13
Gojek,bagus,5,0,2026-02-06 13:00:55
Gojek,suka aneh pas pencarian driver nya lama banget padahal di navigasi banyak motor terdekat tapi nunggunya lama ntah cari yang gimna🫥🙏🏼 jujur kecewa,4,1,2026-02-06 12:53:37
Gojek,"Sumpah dari 2017 Make gojek baru sekarang sekarang kayanya gua di cuekin beberapa driver, padahal tip kaga pernah putus selalu gua kasih tip biar kata cuma 5ribu tapi ada beberapa driver khusus daerah bandara soetta kadang kaga bales chat dan kadang sengaja biar kita batalin sendiri , pertanyaan nya masih butuh duit gak si driver nya , kecewa gua kalau begini terus kalau seenak driver / mitra nya begitu pelanggan pada kabur lah termasuk gua .",5,1,2026-02-06 12:40:29
Gojek,"kalau misalkan costumer ngasih bintang 1 dirahasiaan dong, dikasih privasi. ini gak, udah nya dapet driver yang kurang ajar, giliran dikasih bintang 1 malah nyamperin kerumah ngancem segala, mana yg ngancem pake komunitas pula, gak beres sumpah. sekarang aplikasinya udah ku unistal, pindah ke ojol sebelah wkwkw. sampai sekarang masih trauma sama nih aplikasi.",1,1,2026-02-06 12:35:51
Gojek,"jadi jelek, cari driver jadi susah",2,2,2026-02-06 12:32:33
Gojek,aplikasinya super aneh order gored padahal banyak Drive terdekat malah dapat yg jauh nyiksa driver,1,2,2026-02-06 12:28:37
Gojek,ok,5,0,2026-02-06 12:26:26
Gojek,bagus,5,0,2026-02-06 12:26:23
Gojek,mantap aplikasinya juga gak ribet dan pelayanannya baik,5,0,2026-02-06 12:21:53
Gojek,aplikasi tolol ..pinjam duit biasa nya mah gak ribet ...eh skrng pinjam BPKB ..lah BPKB nya di tahan.. bahasa nya gadai itu mah bodoh bgt,1,1,2026-02-06 12:14:28
Gojek,"untuk wilayah pasteur bandung, ini aneh, selalu ga ada driver yg terima order padahal di aplikasi kelihatan banyak yg online.",1,1,2026-02-06 12:14:12
Gojek,parah... driver gocar sama gorider smua pada milih2 pada belagu engga ada etika nya udh bilang oke ujung2 nya dia cancel udh nunggu2 lama tolong dong di perbaikin sistem Driver nya jgn kaya bgtu klo engga mau ngambil tinggal bilang jgn bilang otw udh nunggu lama trus di cancel,2,1,2026-02-06 12:04:53
Gojek,alhamdulillah sangat membantu.. barakallah..smoga selalu bermanfaat..,5,0,2026-02-06 12:02:51
Gojek,"saya kok tidak bisa lagi pakai paylater, apalagi pinjam juga tidak bisa, tarif gocar atau goride lebih mahal, murah di maxim.",1,2,2026-02-06 12:01:57
Gojek,pesen gofood sekarang lama banget ngga bisa dibatalin pula haduuhhh,1,1,2026-02-06 12:01:29
Gojek,mantab,5,0,2026-02-06 11:59:21
Gojek,bagus,4,0,2026-02-06 11:48:44
Gojek,Membuat lebih mudah dan cepat kirim barang.,5,0,2026-02-06 11:38:39
Gojek,Mau transfer ke rekening sendiri harus Daftar Gojek Plus. maksa Amat,1,1,2026-02-06 11:36:38
Gojek,nyaman,5,0,2026-02-06 11:34:42
Gojek,"hujan driver gak ada yang mau ambil, gak customer oriented",1,1,2026-02-06 11:29:30
Gojek,"kebiasaan banget susah banget dapat driver ojeknya apa karna pilih promo jadi di abai kan mending gak usah ada pilihan promo2 dah, padahal gak lagi hujan , kalau hujan maklumi gak kaya si kuning hujan atau macet driver cepat dapatnya",1,3,2026-02-06 11:28:48
Gojek,ok od job,5,0,2026-02-06 11:15:19
Gojek,"malah tambah jelek bangke, dibiarin bukannya tambah bagus malah jelek lagi",1,2,2026-02-06 11:03:20
Gojek,"tolong mencari seleksi driver tuh yang bertanggung jawab ya, pulang kerja nunggu lama sekalinya dapet di cancel sm driver salahnya dimana coba? udah keburu emosi buat nunggu dapet driver nya dan lagi"" di cancel, alasan karna macet. kalo gamau kena macet tidur aja dirumah dungu jangan ngojek. sy kasih bintang 5 biar bisa diliat orang lain",5,0,2026-02-06 10:56:20
Gojek,"peasan food nunggu sampai 2jam setengah, chat cs driver tidak ada solusi hanya info.",1,1,2026-02-06 10:51:47
Gojek,jarak deket tp ongkir hampir 20rb?,1,1,2026-02-06 10:51:43
Gojek,udah baguss banget tapi tolong tambahin bonus bonus lagi yaa buat pelajar terimakasih 🙏,5,0,2026-02-06 10:44:13
Gojek,belum milih layanan. tiba2 sdh mencari driver. gagal deh pilih gojek hemat. akhirnya terpilih layanan standar dengan keterangan motor N max...eh yg datang beat kecil... drivernya bilang maaf bawa helmya cuma 1..dah komplit..Triple kill,3,1,2026-02-06 10:39:32
Gojek,Beuh ni aplikasi takterhindari,5,0,2026-02-06 10:36:43
Gojek,"Ok banget gojek, ok nyaman , dan aman siip lah cocok buat berpergian",5,0,2026-02-06 10:32:47
Gojek,"aplikasi jelek, ga pantes dikasih bintang. lama banget carinyya",1,1,2026-02-06 10:32:34
Gojek,mahal banget ongkos goridenya beda 30% dari grab,3,1,2026-02-06 10:27:45
Gojek,makin kesini makin nyebelin. drivernya kalo ga mau ambil kabarin lah. ini udah nunggu lama baru bilang cari driver lain. ga sekali dua kali. maksud hati ga langsung cancel takut takut udah jalan tapi di mapsnya ga responsif. beda banget sama aplikasi sebelah,2,1,2026-02-06 10:25:42
Gojek,KENAPA SEMUA RESTORAN LAMA SEKALI YA?? BUKANNYA GOJEK SUDAH KASIH WAKTU SEKIAN MENIT UNTUK BUAT PESANAN SEBELUM DRIVER SAMPAI?? TAPI KENAPA SETIAP DRIVER SAMPAI MAKANAN BELUM JADI? KALO KEK GINI KITA DAPAT APA SEBAGAI DRIVER KALO SEMUA WAKTU HABIS NUNGGU DI RESTORAN? KENAPA TIDAK ADA KEMANUSIAAN SEBAGAI MANUSIA MENGHARGAI SESAMA PEKERJAAN? YANG BEGINI DIKASIH BINTANG BINTANG BAGUS??? GILA DARI 10 ORDERAN SAYA AMBIL SEMUA WAKTU HABIS NUNGGU DI RESTORAN!!!,1,1,2026-02-06 10:00:57
Gojek,ok,5,0,2026-02-06 09:58:24
Gojek,"Saya tdk tahu kenapa kok di aplikasi saya suka muncul Wifi atau Internet mati padahal semua bagus, sinyal bagus, ga mati juga internetnya dan aplikasi lain berjalan fine2 aja, tp gojek suka begini, sdh coba saya tutup dulu terus buka lagi tpi tetep aja begitu.",3,10,2026-02-06 09:54:01
Gojek,best,5,0,2026-02-06 09:47:14
Gojek,aplikasi yang sangat berguna,5,0,2026-02-06 09:46:28
Gojek,ramah dan tepat waktu,5,0,2026-02-06 09:36:32
Gojek,sangat membantu sekali,5,0,2026-02-06 09:36:15
Gojek,"saya pesen gojek padahal udah di cancel ttp datang, jauh 16 menit masuk jam 06.30 ttp datang bentak orang tua sya pdhl tinggal di bayar ga punya sopn santun. ❗️❗️",1,1,2026-02-06 09:32:03
Gojek,pertahankan,5,0,2026-02-06 09:23:42
Gojek,Sejauh ini sangat membantu,5,0,2026-02-06 09:00:56
Gojek,kesel sering ga dapet driver terus atau suka lama,2,2,2026-02-06 08:55:47
Gojek,Kenapa skrg kalo dpt driver tuh yang jauh2?? pdhal yg Deket juga banyak... jadinya nunggu lama...,2,1,2026-02-06 08:47:48
Gojek,rawan bgt ni gojek pdhlan uda kepencet batal cuma mau cek harga tiba2 kepesan aku ga sadar trs aku hps apk eh ada mknan dtg:( yaudala mo gmn lg:((,3,1,2026-02-06 08:46:47
Gojek,"tolong banget yh driver itu kalo misalnya dapet ordern kasih respon dong jngn diem di tmpt aja, ga ada ngabarin g ngejemput diem aj, tolng ya di benerin lagi makin lma makin ngeselin mesen di gojek bikin emosi driverny. padhl yng nyiptain mode hemat dari gojek tpi dampaknya ke customer yang jadi susah mesen nya, apalagi kalo pagi pagi disaat orang orang lagi butuh banget buat pergi ke sekolah Malah diem aja ga berangkat"" kalo gitu kenapa ga langsung cancel aja sih ato ilangin mode hemat sekalian",1,2,2026-02-06 08:39:56
Gojek,senang sekali pakai apk gojek,5,0,2026-02-06 08:37:52
Gojek,ramah ramah,5,0,2026-02-06 08:23:27
Gojek,bagus,5,0,2026-02-06 08:14:29
Gojek,untuk antar jemput sibuk mulu,1,1,2026-02-06 08:13:35
Gojek,mantap,5,0,2026-02-06 08:10:09
Gojek,"woiiii, aplikasi penghancur",1,1,2026-02-06 08:04:05
Gojek,aplikasi lemot sering gangguan,1,1,2026-02-06 08:01:05
Gojek,setelah gabung jadi mitra saya bisa cuan dan ada kegiatan untuk sehari² dan ini sangat membantu buat saya,5,0,2026-02-06 07:52:52
Gojek,ok bgt best gojek,5,0,2026-02-06 07:50:53
Gojek,driver nya baik dan ramah....,5,0,2026-02-06 07:49:02
Gojek,ok,5,0,2026-02-06 07:31:18
Gojek,mntapppp,5,0,2026-02-06 07:24:14
Gojek,mantap,5,0,2026-02-06 07:18:52
Gojek,"Aplikasi Gojek is the Best,, setiap hari selalu mengandalkan gojek utk bepergian",5,0,2026-02-06 07:05:27
Gojek,"wah kacau banget sih, tiba² aplikasi gojek gw logout sendiri. pas mau login gak bisa sama sekali. ini gimane sih? kok malah kaya begini nih aplikasi . tolong dong CS gojek respon cepet. ini saya pengguna lama aplikasi gojek, tiba² aplikasinya malahan begitu",1,1,2026-02-06 06:54:08
Gojek,"makin gak jelas performa aplikasinyaaa, sangat tidak bisa diandalkan lagi",1,1,2026-02-06 06:48:20
Gojek,"tolong tingkatin lagi untuk jangkauan nya, agar cepat dapet drivernya dan tingkatin lagi untuk menerima orderan walaupun harganya murah dan deket",2,1,2026-02-06 06:35:26
Gojek,bagai mana cara saya mengganti email yang sudah tidak saya gunakan/ hilang. agar saya dapat login kembali ke gojek,2,1,2026-02-06 06:31:59
Gojek,tingkatkan lagi,4,0,2026-02-06 06:24:40
Gojek,kok lama drivernya,1,1,2026-02-06 06:18:00
Gojek,membantu,5,0,2026-02-06 06:17:51
Gojek,"nyari gosend skrg lama di pick up nya, aplikasi suka error juga",1,1,2026-02-06 06:01:57
Gojek,"mantap, pelayanan bagus",5,0,2026-02-06 05:58:11
Gojek,"Sekali sekali bernostalgia di kota Dumai, naik gojek oke",5,0,2026-02-06 05:55:28
Gojek,bagus dan murah,5,0,2026-02-06 05:52:21
Gojek,membantu,5,0,2026-02-06 05:50:35
Gojek,cara kerja g jelas udah dibatalin tiba2 terpesan sendiri,1,2,2026-02-06 05:19:53
Gojek,harga murah banyak dusconnya,5,0,2026-02-06 05:19:09
Gojek,"nyari driver buat kirim barang/ gosend susah banget, payah",1,2,2026-02-06 05:17:57
Gojek,keren,5,0,2026-02-06 04:53:23
Gojek,jos jis,5,0,2026-02-06 04:45:03
Gojek,keren,5,0,2026-02-06 04:29:37
Gojek,baik,5,0,2026-02-06 04:28:08
Gojek,"kurir gojek sekarang gx jelas, pilih pilih cargo dan klu gx sesuai titik dikit marah marah mulu",1,1,2026-02-06 04:24:08
Gojek,aplikasinya sangat membantu,5,0,2026-02-06 04:20:02
Gojek,nice,5,0,2026-02-06 04:19:25
Gojek,bagus,5,0,2026-02-06 04:05:17
Gojek,"pengen ngasih saran aja, akhir-akhir ini driver suka lama jemput dan terlihat bgt di titik mapsny ga gerak-gerak. saya sudah satu pekan ini aktif menggunakan gojek, tp hampir 50% driver yg saya dapat slow respon dan titik drivernya ga gerak-gerak padahal diany udh konfirmasi di tunggu, tp lama bangettt. d ket, 7 menit tpi nunggu hampir 20 menit. tolong d tertibkan lagiiii",4,2,2026-02-06 04:02:46
Gojek,sangat membantu,5,0,2026-02-06 03:46:28
Gojek,mantap,5,0,2026-02-06 03:38:59
Gojek,"kecewa bgt dpt driverrr ga ramah,pdhl pengguna setiaaa gojek",1,1,2026-02-06 03:26:39
Gojek,"hari yg cerah panas, knpa masih susah juga dapet driver nya",1,1,2026-02-06 03:17:42
Gojek,"Ramah sopan , mau membantu angkt barang, sabar. terimksh",5,0,2026-02-06 03:08:23
Gojek,aplikasi Lola banget pantes org banyak beralih ke grab sekarang,1,2,2026-02-06 02:56:39
Gojek,semoga promonya semakin banyak,4,0,2026-02-06 02:52:33
Gojek,program hemat nya menyusahkan cs klo ga becus bikin program ga usah bikin . klo bisa semua nya di hematin boss,1,1,2026-02-06 02:49:41
Gojek,👍,5,0,2026-02-06 02:42:04
Gojek,mantap,5,0,2026-02-06 02:37:48
Gojek,👍,5,0,2026-02-06 02:25:00
Gojek,Ok good mantap,5,0,2026-02-06 01:54:39
Gojek,bagus,5,0,2026-02-06 01:52:48
Gojek,"ngebug mulu akhir2 ini, puncaknya gak bisa cancel orderan karena fitur cancelnya gak keluar mulu, kasian drivernya",2,1,2026-02-06 01:33:54
Gojek,terbaik,5,0,2026-02-06 01:22:07
Gojek,supir nya ga ada yg prof perbaiki SDM nyaa,1,1,2026-02-06 01:14:27
Gojek,gk ada yng nerima pesenan padahal deket,1,1,2026-02-06 01:11:21
Gojek,"gajelas dapet driver jauh dia sendiri yg cancel klo gamau kerja gausah jdi driver, apk juga gajelas banyak driver sekitar dapetnya yg jauh jauh",1,1,2026-02-06 01:10:51
Gojek,aplikasi sangat bagus,4,0,2026-02-06 01:05:07
Gojek,"pokok,e👍🏻👍🏻👍🏻👍🏻",5,0,2026-02-06 00:56:43
Gojek,banyak driver yang mengambil pesanan baik baik itu go ride go food atau layanan lain tapi sering ghosting tdk menghubungi atau tdk bsa dihubungi..apa solusinya karena sangat merugikan waktu,2,10,2026-02-06 00:48:53
Gojek,"manajemen buruk apalagi pola pikir petingginya atau yg punya gojek. gak punya PEMAHAMAN sama sekali tentang kebutuhan customer apalagi kondisi di lapangan. mau order goride/car aja di persulit untuk mendapatkan driver di jam sibuk, waktu bnyak terbuang hanya untuk menunggu driver, akibat dari pola pikir manajemen gojek yang sama sekali saya yakin waktu apply kerja di gojek TIDAK PUNYA PENGALAMAN KONDISI JALANAN. mau sampe kapan menangani hal sepele seperti ini aja sulit.",1,1,2026-02-06 00:44:36
Gojek,pake yang hemat gadapat driver Mulu dan sekalinya dapat dicancel. giliran yg normal dapat,1,2,2026-02-06 00:33:28
Gojek,kenapa ya tiap ujan susah banget dpt driver?? tolong deh diperbaikin. udh dr jaman aku kuliah pun selalu gini. cariin woi driver!,1,1,2026-02-06 00:29:25
Gojek,"aplikasi ini sangat tidak real time dan driver nya terkadang suka telat dan malas ngambil orderan padahal, sudah pakai goride yang biasa bukan yang hemat dan penentuan titik jemput nya tidak akurat.",1,1,2026-02-06 00:12:53
Gojek,mntapp,5,0,2026-02-06 00:09:55
Gojek,good,5,0,2026-02-06 00:09:22
Gojek,Tambah pembayaran Qris dong,5,2,2026-02-05 23:55:48
Gojek,"sengaja dibikinin susah untuk mendapatkan driver, setelahnya harganya naik 2x lipat lebih mahal, jarak tempuh 2,6 km. aplikasinya banyak bermain sekarang. lebih memilih tutup akun saja di gojek. untuk para drivernya, sehat-sehat dan lancar rezekinya slalu...",1,1,2026-02-05 23:54:06
Gojek,"tolong tambahin fitur mengedit rute yang ada di peta saat kita memesan, agar tidak ada driver yang tersesat karena salah mengambil jalan saat ingin menjemput kita",5,0,2026-02-05 23:48:37
Gojek,the best,5,0,2026-02-05 23:39:33
Gojek,"jelek, sekarang dapet driver jadi lama tidak konsisten, ada driver yang posisinya dekat tapi malah dikasih yang paling jauh, jam ramai masih banyak driver kosong tapi tidak dikasih APLIKASI TERJELEK SEDUNIA.",1,2,2026-02-05 23:35:17
Gojek,"sekarang susah banget dapet driver, sekalinya dapet malah yang jauh, gk kaya dulu. mau jajan pk qris juga suka susah scan barcodenya kadang emang gk bisa.",2,1,2026-02-05 23:24:37
Gojek,nyaman asik tepat waktu dan bersih.,5,0,2026-02-05 23:17:14
Gojek,kalo pagi gak ada nya mau Terima driver nya,1,1,2026-02-05 23:09:42
Gojek,"Beberapa bulan terakhir sering sulit sekali mendapat driver. Ini antara drivernya yang ga mau pick up atau ada kesalahan di sistem. Padahal ada banyak driver di sekitar lokasi pick up, waktunya pun bukan rush hour dan juga sedang tidak hujan. Kadang juga dapetnya jauh sekali dari lokasi, jadi harus nunggu lama atau driver minta cancel",1,12,2026-02-05 22:16:31
Gojek,sangat membantu saya untuk mendapatkan pelayanan transportasi,5,0,2026-02-05 21:53:15
Gojek,semoga bangrut🤲,1,1,2026-02-05 21:10:50
Gojek,top lah,5,0,2026-02-05 20:18:07
Gojek,buruk ga simpel,2,1,2026-02-05 19:03:15
Gojek,ngelag parahhh,3,1,2026-02-05 18:12:32
Gojek,Mursinah I ❤️ U,5,0,2026-02-05 17:49:40
Gojek,"aduhh ini kenapa ya setiap buka aplikasinya selalu delay buat ke fitur²nya, saya pakai aplikasi sebelah aman aja trs knpa ini selalu lama? mau pesan pun jadi nunggu gara² stuck loading",1,1,2026-02-05 17:26:33
Gojek,baik,5,0,2026-02-05 17:13:09
Gojek,Gijek sangat membantu banget pekerjaannya.selalu mengejar wkt,5,0,2026-02-05 16:00:28
Gojek,"Aplikasi paling buruk yg pernah ada, order goride hemat dapat driver sangat jauh dari titik penjemputan..!!! sulit dapat order banyak waktu terbuang",1,1,2026-02-05 15:47:29
Gojek,harga gojek terjangkau lebih hemat,5,0,2026-02-05 15:40:15
Gojek,top up gopay sll ribet sering gagal lemott👎,1,1,2026-02-05 15:37:06
Gojek,mudah digunakan dan sangat membantu,5,0,2026-02-05 15:17:28
Gojek,"aplikasi nya jelek banget sering banget eror titik antarnya suka berubah sendiri sampe om gojek nya marah ke saya padahal salah apk nya gitu deh. trus jga uang 1jt gw hilang(udh di tf masuk tapi di apknya ga ada bukti uangnya masuk) gak masuk gitu habis di top up. kecewa beratttt, ga ikhlas",1,10,2026-02-05 15:08:01
Gojek,didak bisa menghapus akun,1,1,2026-02-05 14:50:50
Gojek,sangat membantu,4,0,2026-02-05 14:48:13
Gojek,👍👍👍,5,0,2026-02-05 14:47:04
Gojek,pengalaman buruk,1,1,2026-02-05 14:35:27
Gojek,kontollllll lama x gak usa di download,1,1,2026-02-05 14:17:04
Gojek,"Saya mau protes! Saya selalu ketemu dengan driver yang meminta ganti bayaran parkir. Bukannya gimana² ya, walaupun sekitar 2-5rb doang masa harus minta ganti? Tolonglah ini sering banget ketemu pada driver gofood. Dan satu lagi, ada driver gofood marah ke saya karena tidak mengambil pesanan. Hey, saya sedang di belakang dan posisi cuci piring! Karena beberapa menit saja dia marah². Saya harap ada sanksi untuk driver tersebut. Dan iklan anda juga mengganggu di aplikasi lain",1,1,2026-02-05 14:11:10
