platform,review,rating,engagement,date,review_length,clean_review,sentiment,intensity_score
Gojek,"Pelayanan driver yg memuaskan, sikap dan cara bawa kendaraan yg baik",5,0,2026-02-05 01:38:40,68,layan driver yg muas sikap bawa kendara yg,Positive,0
Gojek,sangat membantu saya,5,0,2026-02-05 01:21:18,20,bantu,Positive,0
Gojek,tingkatkan lagi promo nya,5,0,2026-02-05 01:20:19,25,tingkat promo nya,Positive,0
Gojek,"gojek terlalu mengambil keuntungan untuk aplikasi,ke merchant ada tagihan iklan ke customer harus bayar ongkos lebih karena pesanan ekstra tapi ke driver ongkosnya tidak lebih,semoga bisa ngatafakuran diri tong sarakah teuing",1,1,2026-02-05 01:16:31,225,gojek ambil untung aplikasike merchant tagih iklan customer bayar ongkos pesan ekstra driver ongkos lebihsemoga ngatafakuran tong sara teuing,Negative,0
Gojek,pelayanan yang baik,5,0,2026-02-05 01:05:26,19,layan,Positive,0
Gojek,Mantappppp bosku..... 👍👍👍👍👍,5,0,2026-02-05 01:05:04,27,mantappppp bos,Positive,0
Gojek,"gojek skrng nyebelin yaa, , ,berkali kali transaksi pulsaa gagal terus stl ditransfer alhasil masuk ke gopay, apq sistemnya gt",4,1,2026-02-05 00:55:38,126,gojek skrng nyebelin yaa kali kali transaksi pulsaa gagal stl transfer alhasil masuk gopay apq sistem gt,Positive,0
Gojek,"sengaja kasih bintang 5 biar di notice, makin ksini makin bagusan apk sblh apalagi pelayanan nnya. walaupun ga semua tapi kebanyakan driver GOJEK pada galak-galak, tp untung masih ada driver baik dan ramah lainnya. mau kasih driver galak bintang 1 pun kasian soalnya mereka juga kerja, cuma tolong klo gabisa ramah ya jangan galak . makasih",5,0,2026-02-05 00:28:01,340,sengaja kasih bintang biar notice ksini bagus apk sblh layan nnya ga banyak driver gojek galakgalak tp untung driver ramah kasih driver galak bintang kasi kerja tolong klo gabisa ramah ya galak makasih,Positive,1
Gojek,"gojek tolong lah , pesen goride hemat lama bnget , tolong diperbaiki sistem nya padahal udah bnyak keluhan , tapi masih aja kayak gitu , kalau terus seperti ini lama kelamaan customer bakal pindah aplikasi",1,1,2026-02-05 00:16:07,205,gojek tolong sen goride hemat bnget tolong baik sistem nya udah bnyak keluh aja kayak gitu customer pindah aplikasi,Negative,0
Gojek,ongkos terlalu mahal,1,1,2026-02-05 00:14:31,20,ongkos mahal,Negative,0
Gojek,good,5,0,2026-02-05 00:12:40,4,good,Positive,0
Gojek,"saya pengguna gojek sejak pertama muncul, namun sejak hujan mulai sering intens di jabodetabek, pada aplikasi saya sering sulit mendapatkan goride, kl pun dapat pasti yg jauh lokasinya. selain itu maps yg ada pada driver sering kali mengarahkan ke jalan yg lebih jauh padahal banyak jalan yang lbh dekat. mohon dapat di perbaiki sistem nya agar customer yg mengalami seperti saya bs kembali nyaman menggunakan gojek. terimakasih",5,57,2026-02-05 00:04:50,428,guna gojek muncul hujan intens jabodetabek aplikasi sulit goride kl yg lokasi maps yg driver kali arah jalan yg jalan lbh mohon baik sistem nya customer yg alami bs nyaman gojek terimakasih,Positive,0
Gojek,tolong kalau bikin promo jangan driver yang suruh nanggung.....egois namanya... harusnya gojek bikin promo ya gojek yg nanggung,1,2,2026-02-05 00:00:00,127,tolong bikin promo driver suruh nanggungegois nama gojek bikin promo ya gojek yg nanggung,Negative,0
Gojek,"setiap org ada baik dan buruk para dreverny,buat aplikasiny top",5,0,2026-02-04 23:54:04,63,org buruk drevernybuat aplikasiny top,Positive,1
Gojek,"sekarang parah, order dapet drivernya jauh-jauh sekali di cancel harga naik. tolong dong perbaiki kayak aplikasi GO-JEK yang lama",1,1,2026-02-04 23:46:50,129,parah order dapet drivernya jauhjauh cancel harga tolong baik kayak aplikasi gojek,Negative,1
Gojek,mamtoppp,5,0,2026-02-04 23:43:54,8,mamtoppp,Positive,0
Gojek,heran padahal udah pilih metode cepet...tambah dapet gojek yang jauhh...emang gk jelas gojek sekarang,1,2,2026-02-04 23:43:12,101,heran udah pilih metode cepettambah dapet gojek jauhhemang gk gojek,Negative,0
Gojek,sangat baik lancar,5,0,2026-02-04 23:30:06,18,lancar,Positive,0
Gojek,Tidak sempurna tapi benar-benar membantu,5,0,2026-02-04 23:12:44,40,sempurna benarbenar bantu,Positive,0
Gojek,"saya sangat senang maupun menyukai adanya transport online.diGojek Trannsportadi... ni jd segala urusan / apapun utk kt kemana - mana gampang dibuatnya, cepat lg?",5,0,2026-02-04 23:04:39,162,senang suka transport onlinedigojek trannsportadi ni jd urus apa utk kt mana gampang cepat lg,Positive,0
Gojek,oke,5,0,2026-02-04 22:59:18,3,oke,Positive,0
Gojek,taxol keren murmer 🫰,5,0,2026-02-04 22:38:51,20,taxol keren murmer,Positive,0
Gojek,"lama dapet nya kalo pagi pagi padahal saya butuh banget tapi driver pagi ga dapet """,1,1,2026-02-04 22:23:27,83,dapet nya kalo pagi pagi butuh banget driver pagi ga dapet,Negative,1
Gojek,nice,5,0,2026-02-04 20:55:50,4,nice,Positive,0
Gojek,mantap,5,0,2026-02-04 19:03:21,6,mantap,Positive,0
Gojek,saya suka dengan aplikasi ini,5,0,2026-02-04 19:01:06,29,suka aplikasi,Positive,0
Gojek,oke,5,0,2026-02-04 18:49:08,3,oke,Positive,0
Gojek,mengecewakan,1,1,2026-02-04 18:47:13,12,kecewa,Negative,0
Gojek,puas sekaleee,5,0,2026-02-04 17:41:19,13,puas sekaleee,Positive,0
Gojek,oke,5,0,2026-02-04 17:37:49,3,oke,Positive,0
Gojek,jelek ini aplikasi. sinyal bagus. mau pilih metode pembayaran aja. loading nya bikin kesel...,1,2,2026-02-04 17:18:39,93,jelek aplikasi sinyal bagus pilih metode bayar aja loading nya bikin kesel,Negative,1
Gojek,tepat waktu,5,0,2026-02-04 17:14:38,11,,Positive,0
Gojek,Parah driver go jekkk sudah nunggu tapi di cancel sama kurir tapi di aplikasi masih ada si kurir awal kalo begini mulu unistall,5,0,2026-02-04 17:11:28,127,parah driver go jekkk nunggu cancel kurir aplikasi si kurir kalo mulu unistall,Positive,1
Gojek,sangat membantu mobilitas saya,5,0,2026-02-04 17:02:23,30,bantu mobilitas,Positive,0
Gojek,"aplikasi nya bgs, yg TDK bgs org kantor nya yg zolim sm mitra nya, tarif bwh di utak Atik, bikin program yg menindas mitra nya sendiri, goride hemat kena potongan 2000/trip tarif 10500 dgn jarak 0-4 km,di potong langganan gacor,klu gx ikut langganan gacor di bikin anyeb alias nyender",2,1,2026-02-04 16:54:17,284,aplikasi nya bgs yg tdk bgs org kantor nya yg zolim sm mitra nya tarif bwh utak atik bikin program yg tindas mitra nya goride hemat kena potong trip tarif dgn jarak kmdi potong langgan gacorklu gx langgan gacor bikin anyeb alias nyender,Negative,0
Gojek,solusi tepat untuk transportasi cepat.,5,0,2026-02-04 16:44:43,38,solusi transportasi cepat,Positive,0
Gojek,"gojek gofood maaf rantingnya rendah,karna biaya penangannya dan pengirimannya sangat sangat mahal sekali,diskon pun sedikit.hampir setiap hari pakai gofood ga ada perubahannn!!!!",1,1,2026-02-04 16:35:18,178,gojek gofood maaf ranting rendahkarna biaya nang kirim mahal sekalidiskon sedikithampir pakai gofood ga perubahannn,Negative,1
Gojek,good,5,0,2026-02-04 16:34:48,4,good,Positive,0
Gojek,estimasi waktu pengiriman gofood melenceng jauh driver g bisa di lacak keberadaannya dari GPS,2,1,2026-02-04 16:06:52,93,estimasi kirim gofood lenceng driver g lacak ada gps,Negative,0
Gojek,cepet sih. gokill,5,0,2026-02-04 15:57:03,17,cepet sih gokill,Positive,0
Gojek,aplikasinya mudah dipakai dan sangat membantu,5,1,2026-02-04 15:42:42,45,aplikasi mudah pakai bantu,Positive,0
Gojek,"tolong untuk cs laporan tentang barang tertinggal lebih cepat respon,saya bisa hubungi cs resmi lewat mna?",3,1,2026-02-04 15:31:10,106,tolong cs lapor barang tinggal cepat responsaya hubung cs resmi mna,Neutral,0
Gojek,ongkir food semuanya mahal...percuma diskon 50% pun kalau ongkir food harga nya se harga food itu sendiri..,1,1,2026-02-04 15:27:37,107,ongkir food mahalpercuma diskon ongkir food harga nya harga food,Negative,0
Gojek,makin kesini makin buruk pelayanan nya,1,1,2026-02-04 14:53:56,38,kesini buruk layan nya,Negative,1
Gojek,"Aplikasi yang awalnya Transportasi Online, menjadi Serba Ada Online Semua",5,0,2026-02-04 14:34:50,73,aplikasi transportasi online serba online,Positive,0
Gojek,mantab sukses dan jaya gojek bravo,5,0,2026-02-04 14:34:49,34,mantab sukses jaya gojek bravo,Positive,0
Gojek,"driver nya kebanyakan tidak jelas, tidak mau jemput tapi tidak balas chat!!",1,2,2026-02-04 14:30:09,75,driver nya banyak jemput balas chat,Negative,0
Gojek,Pentingnya dengan makanan,5,0,2026-02-04 14:16:47,25,makan,Positive,0
Gojek,ok,5,0,2026-02-04 14:15:44,2,ok,Positive,0
Gojek,mantap cepat dan tepat,5,0,2026-02-04 14:02:34,22,mantap cepat,Positive,0
Gojek,"sistem ga bagus, CS sama sekali tidak membantu",1,1,2026-02-04 13:24:04,46,sistem ga bagus cs bantu,Negative,1
Gojek,great,5,0,2026-02-04 13:13:46,5,great,Positive,0
Gojek,Gokil bgt yang ngide ini aplikasi,5,0,2026-02-04 13:07:11,33,gokil bgt ngide aplikasi,Positive,0
Gojek,"mudah sekali memakai aplikasi ini, diskonnya dibanyakin lagi ya , heheerr",5,0,2026-02-04 13:03:23,73,mudah pakai aplikasi diskon dibanyakin ya heheerr,Positive,0
Gojek,"pesan makanan hampir 1 jam ga ada yg nyaut driver 1 pun, mau batalin harus nunggu hampir 1 jam dulu, pas mau di batalin dr sistem baru ada driver yg nyaut, org sudah lapar jadi emosi kan, pokoknya payah banget aplikasinya ini sistemnya ga ramah dengan konsumen banget",1,1,2026-02-04 12:59:35,267,pesan makan jam ga yg nyaut driver batalin nunggu jam pas batalin dr sistem driver yg nyaut org lapar emosi pokok payah banget aplikasi sistem ga ramah konsumen banget,Negative,2
Gojek,good luck,5,0,2026-02-04 12:36:22,9,good luck,Positive,0
Gojek,layanan Ok,5,0,2026-02-04 12:26:12,10,layan ok,Positive,0
Gojek,mantap,5,0,2026-02-04 12:24:21,6,mantap,Positive,0
Gojek,bagus,5,0,2026-02-04 12:21:45,5,bagus,Positive,0
Gojek,"UNTUK PESEN MAKANAN LAMA JIR,,MASAK HARUS NUNGGU MAKANANNYA SELESAI BARU DICARIIN DRIVER UDAH GITU GK BISA DI BATALIN LAGI PADAHAL BELUM NEMU DRIVER GK KAYA APK SEBELAH",2,2,2026-02-04 12:07:14,168,sen makan jirmasak nunggu makan selesai dicariin driver udah gitu gk batalin nemu driver gk kaya apk belah,Negative,0
Gojek,lumayan ada tanggungjawabnya dr segi apapun itu bentuknya,5,0,2026-02-04 12:06:41,57,lumayan tanggungjawabnya dr segi apa bentuk,Positive,0
Gojek,"tolong dong terutama buat gofood gocar, sama go ride, kalau drivernya ada atau lg nunggu driver ada, tolong aktifkan juga batal pesanan meskipun udh konfirmasi sama klau kasih waktu tunggu ada drivernya jangan lama lama cukup 5-10 menit aja, karena saya nunggu hampir sejam lebih gak dapet2 driver nya, dan krjadian itu udh sering terjadi. klau misal kita mau dibatalin juga gk bisa, mau ditungguin juga gak dapet2 drivernya. klau misal yg nunggu makanan nya tamu kan ya kasihan",3,4,2026-02-04 12:01:19,478,tolong gofood gocar go ride drivernya lg nunggu driver tolong aktif batal pesan udh konfirmasi klau kasih tunggu drivernya menit aja nunggu jam gak dapet driver nya krjadian udh klau dibatalin gk ditungguin gak dapet drivernya klau yg nunggu makan nya tamu ya kasihan,Neutral,2
Gojek,perbanyak diskon dan fitur,5,0,2026-02-04 12:01:12,26,banyak diskon fitur,Positive,0
Gojek,LAMA BGT BGT BGT YA ALLAH,1,1,2026-02-04 12:00:09,25,bgt bgt bgt ya allah,Negative,0
Gojek,aku pesen gofood lama pesen gocar lamaaa geselin bye,1,1,2026-02-04 11:59:48,52,sen gofood sen gocar lamaaa geselin bye,Negative,0
Gojek,"asliiii,gojek itu ojol paling sombonggggg mau ujan atau ga ujan,kalo udah jalanan macet pasti sllu cansel orderan..",1,1,2026-02-04 11:57:36,115,asliiiigojek ojol sombonggggg ujan ga ujankalo udah jalan macet sllu cansel order,Negative,1
Gojek,👌👌👌,5,0,2026-02-04 11:54:01,3,,Positive,0
Gojek,Mantap...,4,0,2026-02-04 11:42:37,9,mantap,Positive,0
Gojek,sekarang driver nya banyak yang gamau ambil penumpang kalo pake promo.. dan misalnya di ambil.. driver lama datang nya.. driver sering minta cancel..,2,3,2026-02-04 11:42:20,149,driver nya gamau ambil tumpang kalo pake promo ambil driver nya driver cancel,Negative,0
Gojek,mantap,5,0,2026-02-04 11:29:13,6,mantap,Positive,0
Gojek,kalo Deket mahal,3,0,2026-02-04 11:26:37,16,kalo deket mahal,Neutral,0
Gojek,makin hari makin susah banget order... percuma juga ada promo tiap pakai promo gag pernah ada yg ambil drivernya.,1,1,2026-02-04 11:24:16,113,susah banget order promo pakai promo gag yg ambil drivernya,Negative,0
Gojek,"* MAHALLLL SEMUA * Ongkir GoFood nya sm Gojeg nya jg..🤦‍♂️ mana order GoFood ga bisa di batalin,..pdahal bru 2 detik..🤦‍♂️",1,1,2026-02-04 11:22:58,122,mahallll ongkir gofood nya sm gojeg nya jg order gofood ga batalinpdahal bru detik,Negative,1
Gojek,mantap,5,0,2026-02-04 11:22:56,6,mantap,Positive,0
Gojek,baik semua,5,0,2026-02-04 11:17:34,10,,Positive,0
Gojek,mantap,5,0,2026-02-04 11:16:48,6,mantap,Positive,0
Gojek,mantaf,5,0,2026-02-04 11:11:14,6,mantaf,Positive,0
Gojek,"mantap,ojeknya kek rossi",5,0,2026-02-04 10:52:20,24,mantapojeknya kek rossi,Positive,0
Gojek,sering di tolak kalo order musim hujan,3,1,2026-02-04 10:51:42,38,tolak kalo order musim hujan,Neutral,0
Gojek,cepat nyaman aku suka,5,0,2026-02-04 10:51:00,21,cepat nyaman suka,Positive,0
Gojek,"Ga ada yang mau take drivernya ga jelas, padahal cuaca bagus",1,1,2026-02-04 10:44:10,60,ga take drivernya ga cuaca bagus,Negative,2
Gojek,bagus 👍,4,0,2026-02-04 10:34:24,7,bagus,Positive,0
Gojek,sangat membantu,5,0,2026-02-04 10:32:43,15,bantu,Positive,0
Gojek,"aplikasi sampah, busuk dan gak berguna. menyusahkan customer,driver dan pemilik usaha",1,3,2026-02-04 10:20:59,85,aplikasi sampah busuk gak guna susah customerdriver milik usaha,Negative,2
Gojek,selalu banyak promo ok banget,5,0,2026-02-04 10:16:50,29,promo ok banget,Positive,0
Gojek,tidak disaran menginstal karna tidak jelas,1,1,2026-02-04 10:11:43,42,sar menginstal karna,Negative,0
Gojek,mantabbb,5,0,2026-02-04 10:09:50,8,mantabbb,Positive,0
Gojek,mantaff,5,0,2026-02-04 09:49:06,7,mantaff,Positive,0
Gojek,"saldo gopay tiba2 di blokir, tidak tau penyebeb nya apa, sudah menghubungi pihak gopaynya di menu bantuan tetep tidak ada respon dan saldo gopay saya masih belum bisa digunakan, tolong segera di perbaiki, karna saldonya mau di pakai. udah hampir 3 bulan saldo gopaynya masih di blokir juga, tanpa memberi alasan kenapa di blokir,",1,4,2026-02-04 09:44:22,329,saldo gopay blokir tau penyebeb nya hubung gopaynya menu bantu tetep respon saldo gopay tolong baik karna saldo pakai udah saldo gopaynya blokir alas blokir,Negative,0
Gojek,"masa gua udh pesen go food,go pulsa dan gojek gak bisa daftar gopay later, pdhl ini akun udh hampu setahun",3,1,2026-02-04 09:40:52,106,gua udh sen go foodgo pulsa gojek gak daftar gopay later pdhl akun udh hampu tahun,Neutral,1
Gojek,good,5,0,2026-02-04 09:37:43,4,good,Positive,0
Gojek,sempat mati kelaparan nunggu kan driver antar makanan ke tempat lain,1,1,2026-02-04 09:27:10,68,mati lapar nunggu driver makan,Negative,0
Gojek,good job,5,0,2026-02-04 09:26:04,8,good job,Positive,0
Gojek,gila.. pake gopaylater lupa bayar sehari aja kena denda 50rb padahal tagihan 150rb.. dendanya 35% asem.. permaenannya,1,4,2026-02-04 09:24:28,117,gila pake gopaylater lupa bayar hari aja kena denda rb tagih rb denda asem permaenannya,Negative,0
Gojek,good,5,0,2026-02-04 09:22:40,4,good,Positive,0
Gojek,gj baru juga login mlah ga bisa disuruh tunggu 30 jam seburu mati kelaperan nnti,1,1,2026-02-04 09:19:20,80,gj login mlah ga suruh tunggu jam seburu mati kelaperan nnti,Negative,1
Gojek,"susah bgt nyari drivernya skrg, mana mahal lg hadeh",3,1,2026-02-04 09:18:07,51,susah bgt nyari drivernya skrg mahal lg hadeh,Neutral,0
Gojek,mantap,5,0,2026-02-04 09:16:29,6,mantap,Positive,0
Gojek,mantap,5,0,2026-02-04 09:14:45,6,mantap,Positive,0
Gojek,good job and ramah,5,0,2026-02-04 08:58:38,18,good job and ramah,Positive,0
Gojek,cepat dan tepat,5,0,2026-02-04 08:49:40,15,cepat,Positive,0
Gojek,bagus,5,0,2026-02-04 08:47:39,5,bagus,Positive,0
Gojek,good,5,0,2026-02-04 08:40:09,4,good,Positive,0
Gojek,nasib driver cadangan....,5,2,2026-02-04 08:33:01,25,nasib driver cadang,Positive,0
Gojek,membantu,5,0,2026-02-04 07:58:21,8,bantu,Positive,0
Gojek,kalo mls keluar pake iniii,5,0,2026-02-04 07:40:58,26,kalo mls pake iniii,Positive,0
Gojek,mantap,5,0,2026-02-04 07:38:26,6,mantap,Positive,0
Gojek,ongkir terlalu mahal dan harga makanan nya ikutan mahal,1,1,2026-02-04 07:34:47,55,ongkir mahal harga makan nya ikut mahal,Negative,0
Gojek,sangat bagus,5,0,2026-02-04 07:32:22,12,bagus,Positive,0
Gojek,ok,5,0,2026-02-04 07:26:56,2,ok,Positive,0
Gojek,gmapsnya ngaco,2,1,2026-02-04 07:08:33,14,gmapsnya ngaco,Negative,0
Gojek,bagus banget buat jemput aku,5,0,2026-02-04 07:06:02,28,bagus banget jemput,Positive,0
Gojek,banyak driver yg cancel dan minta tambahan harga dr rute aplikasi,5,0,2026-02-04 07:04:29,65,driver yg cancel tambah harga dr rute aplikasi,Positive,0
Gojek,map lebih tepat,5,0,2026-02-04 06:59:35,15,map,Positive,0
Gojek,"min saya mau tanya, saya setiap mau pesen gofood dmna jarak aslinya hanya 2km tapi pas saya mau order diaitu 10km",3,1,2026-02-04 06:59:35,113,min sen gofood dmna jarak asli km pas order diaitu km,Neutral,0
Gojek,mantap,5,0,2026-02-04 06:58:52,6,mantap,Positive,0
Gojek,keren,5,0,2026-02-04 06:54:02,5,keren,Positive,0
Gojek,perjalanan jadi lebih menyenangkan dan aman naik gojek🥰,5,0,2026-02-04 06:51:21,55,jalan senang aman gojek,Positive,0
Gojek,Alhamdulillah kmn2 g ribet mksih ya,5,0,2026-02-04 06:35:16,35,alhamdulillah kmn g ribet mksih ya,Positive,0
Gojek,"Sukes terus gojek, ditengah dunia yang sedang gonjang ganjing ini",5,0,2026-02-04 06:25:59,65,sukes gojek tengah dunia gonjang ganjing,Positive,0
Gojek,Tolong untuk penjemputan area stasiun kota malang... di berikan area khusus penjemputan agar tidak bayar lagi parkir liar sebesar Rp. 3.000,5,0,2026-02-04 06:21:36,139,tolong jemput area stasiun kota malang area khusus jemput bayar parkir liar rp,Positive,0
Gojek,Makasih Go-Jek 🥰,4,0,2026-02-04 06:15:19,16,makasih gojek,Positive,0
Gojek,"GOJEK ANEH VERIFIKASI MUKA SALAH TERUS, UDAH LAPORAN MALAH TIDAK DI TERIMA KARENA ADA KESALAHAN, PADAHAL SEMUANYA SUDAH BENAR DAN SESUAI",1,1,2026-02-04 06:13:50,136,gojek aneh verifikasi muka salah udah lapor terima salah sesuai,Negative,0
Gojek,apk nya bagus,5,0,2026-02-04 06:06:09,13,apk nya bagus,Positive,0
Gojek,terimakasih pelayanan nya,5,0,2026-02-04 05:52:58,25,terimakasih layan nya,Positive,0
Gojek,gojek paling mantep,5,0,2026-02-04 05:52:09,19,gojek mantep,Positive,0
Gojek,ramah,5,0,2026-02-04 05:49:08,5,ramah,Positive,0
Gojek,"bagus and cepat sampai tujuan yg saya tuju / order 👍👌🙏 terima kasih,matur thank you.",5,0,2026-02-04 05:44:17,84,bagus and cepat tuju yg tuju order terima kasihmatur thank you,Positive,0
Gojek,mantap lah pokoknya,5,0,2026-02-04 05:43:26,19,mantap pokok,Positive,0
Gojek,tingkatkan pelayannan nya lagi,5,0,2026-02-04 05:26:02,30,tingkat pelayannan nya,Positive,0
Gojek,mantaap...,5,0,2026-02-04 05:24:54,10,mantaap,Positive,0
Gojek,rodo lelet servere,5,0,2026-02-04 05:18:05,18,rodo lelet servere,Positive,0
Gojek,bagus,5,0,2026-02-04 05:17:40,5,bagus,Positive,0
Gojek,top,5,0,2026-02-04 05:13:06,3,top,Positive,0
Gojek,good job,5,0,2026-02-04 05:10:50,8,good job,Positive,0
Gojek,mantappp,5,0,2026-02-04 05:03:59,8,mantappp,Positive,0
Gojek,mantab,5,0,2026-02-04 05:01:43,6,mantab,Positive,0
Gojek,sangat bagus,5,0,2026-02-04 04:50:48,12,bagus,Positive,0
Gojek,bagus,5,0,2026-02-04 04:44:54,5,bagus,Positive,0
